ID,age,income,max_ant,months,score,zone,level,house_type,risk
267,29,1200,0,115,190,Norte,Profesional,Familiar,0
309,29,3000,14,198,194,Norte,Profesional,Familiar,0
334,29,866.39,0,167,183,Norte,Profesional,Familiar,0
369,28,3885,23,122,174,Norte,Profesional,Familiar,0
385,26,7528,9,151,194,Norte,Profesional,Familiar,0
392,29,2000,54,171,187,Norte,Profesional,Familiar,0
393,25,6450,22,143,194,Norte,Profesional,Familiar,0
423,35,2000,51,219,207,Norte,Profesional,Familiar,0
438,40,2005,0,108,181,Norte,Profesional,Familiar,0
439,25,5200,0,146,194,Norte,Profesional,Familiar,0
449,31,2200,0,177,195,Norte,Profesional,Familiar,0
457,25,2900,17,149,213,Norte,Profesional,Familiar,0
467,57,1500,24,155,204,Norte,Profesional,Familiar,0
506,30,4490.86,0,140,219,Norte,Profesional,Familiar,0
510,50,2500,35,191,212,Norte,Profesional,Familiar,0
540,32,3800,34,137,200,Norte,Profesional,Familiar,0
550,26,2000,58,107,162,Norte,Profesional,Familiar,0
578,43,2500,66,153,217,Norte,Profesional,Familiar,0
581,33,5000,9,162,195,Norte,Profesional,Familiar,0
610,49,9000,64,136,205,Norte,Profesional,Familiar,0
618,32,4500,0,193,200,Norte,Profesional,Familiar,0
639,41,25000,33,146,205,Norte,Profesional,Familiar,0
654,31,2331.82,17,157,195,Norte,Profesional,Familiar,0
665,31,1440,0,192,195,Norte,Profesional,Familiar,0
668,35,7356,0,118,202,Norte,Profesional,Familiar,0
690,44,14583,113,126,185,Norte,Profesional,Familiar,0
695,34,3800,11,162,182,Norte,Profesional,Familiar,0
698,43,10000,0,202,200,Norte,Profesional,Familiar,0
713,27,1533.41,12,121,185,Norte,Profesional,Familiar,0
741,36,3351.83,15,151,182,Norte,Profesional,Familiar,0
751,31,1550.89,10,129,185,Norte,Profesional,Familiar,0
767,42,11834.43,100,117,205,Norte,Profesional,Familiar,0
775,29,1200,0,153,195,Norte,Profesional,Familiar,0
786,28,3200,9,124,195,Norte,Profesional,Familiar,0
840,34,861.63,17,191,180,Norte,Profesional,Familiar,0
842,40,2000,5,147,193,Norte,Profesional,Familiar,0
852,32,4500,0,128,200,Norte,Profesional,Familiar,0
860,41,1200,25,158,202,Norte,Profesional,Familiar,0
893,45,3076.76,0,269,205,Norte,Profesional,Familiar,0
898,27,9588,31,149,194,Norte,Profesional,Familiar,0
944,44,7000,0,204,205,Norte,Profesional,Familiar,0
949,30,2090,50,122,207,Norte,Profesional,Familiar,0
978,38,4800,104,246,201,Norte,Profesional,Familiar,0
1018,40,8000,87,220,198,Norte,Profesional,Familiar,0
1022,39,7945.3,97,125,221,Norte,Profesional,Familiar,0
1054,33,6800,15,162,200,Norte,Profesional,Familiar,0
1075,61,3689.21,0,303,212,Norte,Profesional,Familiar,0
1108,32,14095.45,86,228,200,Norte,Profesional,Familiar,0
1113,29,10500,21,154,200,Norte,Profesional,Familiar,0
1117,33,13216.17,0,120,202,Norte,Profesional,Familiar,0
1129,30,10834.91,0,120,200,Norte,Profesional,Familiar,0
1135,30,2599.37,29,205,207,Norte,Profesional,Familiar,0
1171,35,3500,69,219,202,Norte,Profesional,Familiar,0
1213,49,3637.79,54,219,200,Norte,Profesional,Familiar,0
1284,39,8076,95,232,202,Norte,Profesional,Familiar,0
1300,61,10000,46,234,219,Norte,Profesional,Familiar,0
1322,37,3600,85,227,202,Norte,Profesional,Familiar,0
1528,26,1200,10,165,178,Norte,Profesional,Familiar,1
1559,48,2109.29,0,306,205,Norte,Profesional,Familiar,1
1563,39,3503.33,15,156,182,Norte,Profesional,Familiar,1
1643,30,2300,9,131,187,Norte,Profesional,Familiar,1
1666,33,1800,0,198,184,Norte,Profesional,Familiar,1
1802,33,4000,7,148,226,Norte,Profesional,Familiar,1
1848,44,4370,9,150,224,Norte,Profesional,Familiar,1
1879,40,2500,6,156,200,Norte,Profesional,Familiar,1
1886,42,9000,30,132,193,Norte,Profesional,Familiar,1
1895,36,8667,100,144,175,Norte,Profesional,Familiar,1
2035,47,24765.12,79,209,187,Norte,Profesional,Familiar,1
2152,51,2550,36,130,205,Norte,Profesional,Familiar,1
2183,35,30000,18,157,202,Norte,Profesional,Familiar,1
2208,33,3230,6,128,192,Norte,Profesional,Familiar,1
2214,23,2100,20,164,164,Norte,Profesional,Familiar,1
2247,36,1400,0,257,186,Norte,Profesional,Familiar,1
2259,38,5000,0,231,167,Norte,Profesional,Familiar,1
2262,26,1500,21,142,178,Norte,Profesional,Familiar,1
2330,33,2100,18,151,175,Norte,Profesional,Familiar,1
2342,27,2545,15,170,180,Norte,Profesional,Familiar,1
2357,33,994,45,181,173,Norte,Profesional,Familiar,1
2377,31,900,17,145,183,Norte,Profesional,Familiar,1
2380,29,700,8,148,188,Norte,Profesional,Familiar,1
2418,43,6000,11,177,170,Norte,Profesional,Familiar,1
2452,28,2158,18,158,219,Norte,Profesional,Familiar,1
2453,32,1800,18,170,208,Norte,Profesional,Familiar,1
2496,,15531,59,205,197,Norte,Profesional,Familiar,1
2498,27,2400,31,179,205,Norte,Profesional,Familiar,1
2505,40,1600,0,198,186,Norte,Profesional,Familiar,1
2512,40,4699,37,185,178,Norte,Profesional,Familiar,1
2517,54,2700,11,146,198,Norte,Profesional,Familiar,1
2549,39,2100,0,143,177,Norte,Profesional,Familiar,1
2553,31,3518,15,118,192,Norte,Profesional,Familiar,1
2555,36,3500,46,189,216,Norte,Profesional,Familiar,1
2580,27,4847,71,151,213,Norte,Profesional,Familiar,1
2581,27,679.54,0,132,196,Norte,Profesional,Familiar,1
2606,29,7073,7,133,195,Norte,Profesional,Familiar,1
2627,49,2500,12,150,192,Norte,Profesional,Familiar,1
2628,28,3800,20,146,195,Norte,Profesional,Familiar,1
2684,45,6500,11,160,200,Norte,Profesional,Familiar,1
2706,31,900,8,126,195,Norte,Profesional,Familiar,1
2738,27,4200,43,156,213,Norte,Profesional,Familiar,1
2752,32,8000,90,208,180,Norte,Profesional,Familiar,1
2789,43,,8,140,200,Norte,Profesional,Familiar,1
2799,28,2000,26,169,187,Norte,Profesional,Familiar,1
2808,25,4000,29,144,220,Norte,Profesional,Familiar,1
2809,37,3975,12,143,202,Norte,Profesional,Familiar,1
2842,34,12754,0,144,194,Norte,Profesional,Familiar,1
2844,28,2200,12,134,193,Norte,Profesional,Familiar,1
2847,30,3500,13,145,200,Norte,Profesional,Familiar,1
2860,34,12754,0,150,187,Norte,Profesional,Familiar,1
2866,29,2500,26,174,202,Norte,Profesional,Familiar,1
2874,35,3500,9,156,202,Norte,Profesional,Familiar,1
2877,31,4720,17,170,180,Norte,Profesional,Familiar,1
2882,40,1200,0,142,207,Norte,Profesional,Familiar,1
2884,28,1400,16,134,185,Norte,Profesional,Familiar,1
2887,26,1454.75,16,150,173,Norte,Profesional,Familiar,1
2897,22,1000,0,129,158,Norte,Profesional,Familiar,1
2901,21,905.55,0,132,178,Norte,Profesional,Familiar,1
2922,28,2150,10,133,200,Norte,Profesional,Familiar,1
2923,27,3000,33,130,194,Norte,Profesional,Familiar,1
2944,27,3401.75,22,191,206,Norte,Profesional,Familiar,1
2965,29,4000,17,99,200,Norte,Profesional,Familiar,1
2968,34,2900,43,181,188,Norte,Profesional,Familiar,1
2989,35,3000,39,179,190,Norte,Profesional,Familiar,1
2997,37,3050,66,165,189,Norte,Profesional,Familiar,1
3009,33,1100,8,279,197,Norte,Profesional,Familiar,1
3033,31,1000,0,222,208,Norte,Profesional,Familiar,1
3060,30,4200,20,164,193,Norte,Profesional,Familiar,1
3071,46,6500,21,160,200,Norte,Profesional,Familiar,1
3104,31,2501.8,0,214,185,Norte,Profesional,Familiar,1
3106,28,1129.58,0,114,183,Norte,Profesional,Familiar,1
3168,33,2612.5,0,186,195,Norte,Profesional,Familiar,1
3170,36,2321.93,11,258,201,Norte,Profesional,Familiar,1
3179,,2300,18,178,192,Norte,Profesional,Familiar,1
3189,24,6500,17,121,161,Norte,Profesional,Familiar,1
3192,33,3000,24,114,214,Norte,Profesional,Familiar,1
3197,34,2100,2,145,214,Norte,Profesional,Familiar,1
3200,25,2927.97,9,120,194,Norte,Profesional,Familiar,1
3257,35,1634.86,14,164,192,Norte,Profesional,Familiar,1
3258,42,2250,33,161,199,Norte,Profesional,Familiar,1
3265,28,3750,18,141,200,Norte,Profesional,Familiar,1
3300,45,1297,74,281,180,Norte,Profesional,Familiar,1
3308,31,2500,33,175,186,Norte,Profesional,Familiar,1
3329,29,981.26,0,165,176,Norte,Profesional,Familiar,1
3331,36,2815,12,174,216,Norte,Profesional,Familiar,1
3339,45,9287.9,76,173,205,Norte,Profesional,Familiar,1
3351,37,2700,96,131,190,Norte,Profesional,Familiar,1
3357,45,3924.98,6,149,192,Norte,Profesional,Familiar,1
3360,32,5331,44,160,193,Norte,Profesional,Familiar,1
3361,44,1800,41,155,181,Norte,Profesional,Familiar,1
3364,21,1900,13,152,188,Norte,Profesional,Familiar,1
3369,31,1600,10,174,200,Norte,Profesional,Familiar,1
3376,35,12408.03,0,145,195,Norte,Profesional,Familiar,1
3401,29,1200,0,164,176,Norte,Profesional,Familiar,1
3414,33,6000,37,249,190,Norte,Profesional,Familiar,1
3434,22,1300,0,131,157,Norte,Profesional,Familiar,1
3435,30,2200,5,153,200,Norte,Profesional,Familiar,1
3436,38,2200,10,153,188,Norte,Profesional,Familiar,1
3482,34,2500,51,196,188,Norte,Profesional,Familiar,1
3495,35,3300,15,162,221,Norte,Profesional,Familiar,1
3506,29,4000,15,144,207,Norte,Profesional,Familiar,1
3508,42,4550,0,139,205,Norte,Profesional,Familiar,1
3526,31,3000,26,114,195,Norte,Profesional,Familiar,1
3535,35,1500,0,210,177,Norte,Profesional,Familiar,1
3539,39,2581,6,166,182,Norte,Profesional,Familiar,1
3549,34,4400,47,112,197,Norte,Profesional,Familiar,1
3572,57,2398,38,197,212,Norte,Profesional,Familiar,1
3592,38,30000,82,193,190,Norte,Profesional,Familiar,1
3602,34,11000,15,144,217,Norte,Profesional,Familiar,1
3619,31,2400,21,147,200,Norte,Profesional,Familiar,1
3623,22,900,0,152,164,Norte,Profesional,Familiar,1
3628,30,2754,11,157,193,Norte,Profesional,Familiar,1
3656,36,30000,18,157,202,Norte,Profesional,Familiar,1
3662,32,1200,11,129,183,Norte,Profesional,Familiar,1
3663,28,5000,3,210,208,Norte,Profesional,Familiar,1
3679,49,2500,0,199,158,Norte,Profesional,Familiar,1
3680,49,2500,0,199,158,Norte,Profesional,Familiar,1
3718,46,2600,0,317,217,Norte,Profesional,Familiar,1
3728,30,3889,9,142,175,Norte,Profesional,Familiar,1
3780,38,2500,0,180,202,Norte,Profesional,Familiar,1
3814,59,6600,12,150,231,Norte,Profesional,Familiar,1
3829,36,9000,24,260,183,Norte,Profesional,Familiar,1
3830,33,2107.22,15,144,200,Norte,Profesional,Familiar,1
3848,53,1289.11,0,164,181,Norte,Profesional,Familiar,1
3867,36,5600,53,196,190,Norte,Profesional,Familiar,1
3885,37,806,21,185,197,Norte,Profesional,Familiar,1
3901,35,5650,105,131,197,Norte,Profesional,Familiar,1
3930,36,8000,31,150,202,Norte,Profesional,Familiar,1
3950,31,2000,74,233,188,Norte,Profesional,Familiar,1
3951,33,8046,85,158,204,Norte,Profesional,Familiar,1
3958,26,5145,23,143,194,Norte,Profesional,Familiar,1
3997,30,1568.73,28,174,183,Norte,Profesional,Familiar,1
4006,37,2200,12,151,197,Norte,Profesional,Familiar,1
4012,35,18000,27,152,197,Norte,Profesional,Familiar,1
4018,30,1400,26,136,192,Norte,Profesional,Familiar,1
4037,27,2084,0,143,196,Norte,Profesional,Familiar,1
4042,40,2700,99,217,198,Norte,Profesional,Familiar,1
4047,42,2500,70,185,224,Norte,Profesional,Familiar,1
4069,38,7500,0,183,195,Norte,Profesional,Familiar,1
4072,42,4406,86,351,173,Norte,Profesional,Familiar,1
4092,41,2500,93,251,192,Norte,Profesional,Familiar,1
4093,32,2055,32,152,181,Norte,Profesional,Familiar,1
4097,46,6000,0,135,205,Norte,Profesional,Familiar,1
4105,41,4300,30,122,185,Norte,Profesional,Familiar,1
4115,35,1727.59,7,125,202,Norte,Profesional,Familiar,1
4145,38,2800,0,206,177,Norte,Profesional,Familiar,1
4153,30,893,0,193,171,Norte,Profesional,Familiar,1
4197,31,700,0,187,220,Norte,Profesional,Familiar,1
4201,32,2000,22,161,188,Norte,Profesional,Familiar,1
4264,32,2353,32,153,195,Norte,Profesional,Familiar,1
4298,46,1321.74,35,201,188,Norte,Profesional,Familiar,1
4301,53,2684.66,0,138,205,Norte,Profesional,Familiar,1
4327,35,2500,63,123,195,Norte,Profesional,Familiar,1
4336,42,1651.58,45,174,205,Norte,Profesional,Familiar,1
4350,41,4700,0,202,197,Norte,Profesional,Familiar,1
4361,35,1169.8,0,142,185,Norte,Profesional,Familiar,1
4376,24,650,0,177,164,Norte,Profesional,Familiar,1
4389,39,3100,33,200,202,Norte,Profesional,Familiar,1
4399,52,4500,10,183,198,Norte,Profesional,Familiar,1
4404,23,2800,6,127,195,Norte,Profesional,Familiar,1
4438,41,1920,0,263,193,Norte,Profesional,Familiar,1
4449,42,4500,45,174,205,Norte,Profesional,Familiar,1
4482,36,4200,39,242,202,Norte,Profesional,Familiar,1
4483,36,4200,39,242,202,Norte,Profesional,Familiar,1
4486,41,6000,31,145,205,Norte,Profesional,Familiar,1
4488,32,1800,0,145,181,Norte,Profesional,Familiar,1
4528,32,1800,0,145,181,Norte,Profesional,Familiar,1
4540,37,7800,20,135,221,Norte,Profesional,Familiar,1
4553,34,3000,0,237,187,Norte,Profesional,Familiar,1
4641,40,16241,122,123,219,Norte,Profesional,Familiar,1
4680,32,8150,36,200,188,Norte,Profesional,Familiar,1
4689,44,1200,23,193,188,Norte,Profesional,Familiar,1
4694,33,6495,36,211,217,Norte,Profesional,Familiar,1
4703,34,3059.53,0,121,197,Norte,Profesional,Familiar,1
4722,46,3500,0,134,198,Norte,Profesional,Familiar,1
4740,28,5000,0,210,208,Norte,Profesional,Familiar,1
4748,25,1536.73,9,131,213,Norte,Profesional,Familiar,1
4786,46,2581,101,232,197,Norte,Profesional,Familiar,1
4797,37,4500,37,378,197,Norte,Profesional,Familiar,1
4821,53,6400,52,288,212,Norte,Profesional,Familiar,1
4842,49,3904.07,22,128,200,Norte,Profesional,Familiar,1
4883,51,9000,120,391,205,Norte,Profesional,Familiar,1
4904,45,10500,93,262,224,Norte,Profesional,Familiar,1
4915,26,30000,7,158,213,Norte,Profesional,Familiar,1
4958,32,6790,20,140,193,Norte,Profesional,Familiar,1
4969,38,5589.6,0,178,206,Norte,Profesional,Familiar,1
4988,37,8500,91,298,197,Norte,Profesional,Familiar,1
4998,38,8500,102,298,197,Norte,Profesional,Familiar,1
282,28,2000,0,153,207,Oriente,Profesional,Familiar,0
354,23,2800,46,167,209,Oriente,Profesional,Familiar,0
389,30,7185.04,0,138,200,Oriente,Profesional,Familiar,0
460,53,3000,97,171,193,Oriente,Profesional,Familiar,0
600,37,4346.45,83,167,202,Oriente,Profesional,Familiar,0
737,34,2288.95,31,141,190,Oriente,Profesional,Familiar,0
1579,36,3550,47,127,195,Oriente,Profesional,Familiar,1
1664,30,8500,0,198,212,Oriente,Profesional,Familiar,1
1742,28,2100,4,147,200,Oriente,Profesional,Familiar,1
1834,28,1500,0,154,178,Oriente,Profesional,Familiar,1
1861,23,2100,11,133,195,Oriente,Profesional,Familiar,1
1975,41,3432.96,0,330,192,Oriente,Profesional,Familiar,1
1976,41,3432.96,0,330,192,Oriente,Profesional,Familiar,1
2018,38,3043,28,210,201,Oriente,Profesional,Familiar,1
2209,26,1733.39,0,127,182,Oriente,Profesional,Familiar,1
2260,27,2500,0,132,194,Oriente,Profesional,Familiar,1
2389,29,1157.06,17,159,163,Oriente,Profesional,Familiar,1
2575,40,2679.05,1,118,205,Oriente,Profesional,Familiar,1
2590,25,1945,0,153,169,Oriente,Profesional,Familiar,1
2647,34,2310,19,177,184,Oriente,Profesional,Familiar,1
2743,41,1133,26,210,161,Oriente,Profesional,Familiar,1
2814,31,2362.12,39,152,200,Oriente,Profesional,Familiar,1
2821,42,3500,12,158,193,Oriente,Profesional,Familiar,1
2947,26,2558.61,37,154,213,Oriente,Profesional,Familiar,1
3032,33,1400,0,185,193,Oriente,Profesional,Familiar,1
3209,42,3390,23,134,198,Oriente,Profesional,Familiar,1
3311,44,3505.05,85,162,177,Oriente,Profesional,Familiar,1
3465,20,8750,0,186,160,Oriente,Profesional,Familiar,1
3691,36,2850,0,143,195,Oriente,Profesional,Familiar,1
3697,32,2500,0,138,200,Oriente,Profesional,Familiar,1
4045,31,4150.28,14,201,193,Oriente,Profesional,Familiar,1
200,60,857.36,78,172,172,Sur,Profesional,Familiar,0
340,37,1600,22,184,190,Sur,Profesional,Familiar,0
343,32,1500,0,117,185,Sur,Profesional,Familiar,0
383,30,4080,27,180,199,Sur,Profesional,Familiar,0
452,32,4000,29,176,214,Sur,Profesional,Familiar,0
471,56,22505,108,488,226,Sur,Profesional,Familiar,0
494,28,2500,30,160,195,Sur,Profesional,Familiar,0
660,26,6055,15,127,194,Sur,Profesional,Familiar,0
718,38,3504.37,5,172,202,Sur,Profesional,Familiar,0
730,45,6395,73,163,205,Sur,Profesional,Familiar,0
749,55,2200,43,230,219,Sur,Profesional,Familiar,0
765,33,1700,0,166,190,Sur,Profesional,Familiar,0
830,29,2331.07,30,158,195,Sur,Profesional,Familiar,0
847,46,3080,13,365,209,Sur,Profesional,Familiar,0
882,45,3300,55,203,185,Sur,Profesional,Familiar,0
942,25,2976.68,6,132,213,Sur,Profesional,Familiar,0
952,44,3050,24,204,205,Sur,Profesional,Familiar,0
975,31,4358,53,173,219,Sur,Profesional,Familiar,0
1021,30,2141.04,10,123,200,Sur,Profesional,Familiar,0
1045,35,2855,11,123,197,Sur,Profesional,Familiar,0
1089,50,5000,0,183,202,Sur,Profesional,Familiar,0
1094,27,1021.53,2,123,202,Sur,Profesional,Familiar,0
1097,30,2635.07,2,139,200,Sur,Profesional,Familiar,0
1130,27,3606,7,133,189,Sur,Profesional,Familiar,0
1134,32,2200,32,148,212,Sur,Profesional,Familiar,0
1146,43,5300,98,141,200,Sur,Profesional,Familiar,0
1154,38,2164.77,24,173,185,Sur,Profesional,Familiar,0
1188,32,1459.77,0,130,197,Sur,Profesional,Familiar,0
1239,29,3000,75,182,200,Sur,Profesional,Familiar,0
1275,49,3400,55,138,198,Sur,Profesional,Familiar,0
1305,39,1300,46,231,171,Sur,Profesional,Familiar,0
1356,35,6500,55,116,202,Sur,Profesional,Familiar,0
1387,41,3400,88,257,205,Sur,Profesional,Familiar,0
1393,39,6800,101,245,202,Sur,Profesional,Familiar,0
1406,46,6000,10,138,205,Sur,Profesional,Familiar,0
1408,50,3160,23,458,178,Sur,Profesional,Familiar,0
1409,56,3500,77,446,212,Sur,Profesional,Familiar,0
1418,45,6500,53,176,199,Sur,Profesional,Familiar,0
1451,37,6000,88,283,202,Sur,Profesional,Familiar,0
1452,45,6600,34,210,190,Sur,Profesional,Familiar,0
1466,35,6282,71,124,202,Sur,Profesional,Familiar,0
1495,63,9880.73,99,305,219,Sur,Profesional,Familiar,0
1838,23,2100,7,114,200,Sur,Profesional,Familiar,1
2043,28,4000,0,155,195,Sur,Profesional,Familiar,1
2126,27,2000,13,154,181,Sur,Profesional,Familiar,1
2219,34,7000,6,145,196,Sur,Profesional,Familiar,1
2268,24,2500,9,174,195,Sur,Profesional,Familiar,1
2407,38,2450,0,154,197,Sur,Profesional,Familiar,1
2502,27,1600,0,145,181,Sur,Profesional,Familiar,1
2617,45,9000,28,148,199,Sur,Profesional,Familiar,1
2661,23,4500,0,146,181,Sur,Profesional,Familiar,1
2675,33,2800,8,211,195,Sur,Profesional,Familiar,1
2739,32,2400,0,152,200,Sur,Profesional,Familiar,1
2859,25,2258.01,0,117,181,Sur,Profesional,Familiar,1
2862,35,6000,112,132,197,Sur,Profesional,Familiar,1
2864,43,2000,6,157,186,Sur,Profesional,Familiar,1
2878,27,2100,39,155,194,Sur,Profesional,Familiar,1
3025,26,1367.51,0,114,177,Sur,Profesional,Familiar,1
3029,41,2500,35,175,185,Sur,Profesional,Familiar,1
3136,31,1400,3,124,199,Sur,Profesional,Familiar,1
3183,35,3000,0,135,182,Sur,Profesional,Familiar,1
3194,32,2666.46,24,168,193,Sur,Profesional,Familiar,1
3210,56,3000,7,165,214,Sur,Profesional,Familiar,1
3365,58,2200,0,216,219,Sur,Profesional,Familiar,1
3410,33,4655,49,194,226,Sur,Profesional,Familiar,1
3478,25,1043.77,0,141,170,Sur,Profesional,Familiar,1
3636,33,1100,0,160,178,Sur,Profesional,Familiar,1
3659,31,966.95,7,184,183,Sur,Profesional,Familiar,1
3696,35,6586.12,21,148,182,Sur,Profesional,Familiar,1
3722,23,3800,31,140,180,Sur,Profesional,Familiar,1
3770,45,1639.08,0,136,193,Sur,Profesional,Familiar,1
3773,31,2800,47,141,180,Sur,Profesional,Familiar,1
3774,39,4000,8,239,209,Sur,Profesional,Familiar,1
3778,59,3134.09,8,373,224,Sur,Profesional,Familiar,1
3893,50,1857.29,0,166,193,Sur,Profesional,Familiar,1
3895,30,850,26,133,202,Sur,Profesional,Familiar,1
3908,36,1200,0,144,199,Sur,Profesional,Familiar,1
3909,28,1103.88,19,137,196,Sur,Profesional,Familiar,1
3915,62,10000,0,152,199,Sur,Profesional,Familiar,1
3927,24,1500,0,166,180,Sur,Profesional,Familiar,1
4035,37,3600,75,151,202,Sur,Profesional,Familiar,1
4058,30,3000,24,166,200,Sur,Profesional,Familiar,1
4125,24,1500,0,136,166,Sur,Profesional,Familiar,1
4177,37,1396.67,0,251,187,Sur,Profesional,Familiar,1
4184,21,1500,0,150,161,Sur,Profesional,Familiar,1
4228,39,4880,14,143,221,Sur,Profesional,Familiar,1
4234,28,1343.87,0,129,185,Sur,Profesional,Familiar,1
4276,35,2000,0,135,185,Sur,Profesional,Familiar,1
4290,29,2500,14,118,207,Sur,Profesional,Familiar,1
4551,50,1450,0,121,184,Sur,Profesional,Familiar,1
4573,40,5563,19,228,198,Sur,Profesional,Familiar,1
4595,39,1085.93,110,131,188,Sur,Profesional,Familiar,1
4598,43,3100,0,164,180,Sur,Profesional,Familiar,1
4602,40,1538.16,0,270,188,Sur,Profesional,Familiar,1
